Date,Reading,Night,A-HR,Max-HR,Min-HR,Steps
2021-08-08 02:00:00,,,,,,1
2021-08-08 02:05:30,108,50,,,,
2021-08-08 02:15:00,,,60,60,60,1
2021-08-08 02:20:30,103,50,,,,
2021-08-08 02:30:00,,,,,,1
2021-08-08 02:35:30,104,50,,,,
2021-08-08 02:45:00,,,58,58,58,1
2021-08-08 02:50:30,115,50,,,,
2021-08-08 03:00:00,,,,,,1
2021-08-08 03:05:30,123,50,,,,
2021-08-08 03:15:00,,,59,59,59,1
2021-08-08 03:20:30,131,50,,,,
2021-08-08 03:30:00,,,,,,1
2021-08-08 03:35:30,129,50,,,,
2021-08-08 03:45:00,,,60,60,60,1
2021-08-08 03:50:30,129,50,,,,
2021-08-08 04:00:00,,,,,,1
2021-08-08 04:05:30,131,50,,,,
2021-08-08 04:15:00,,,53,53,53,1
2021-08-08 04:20:30,131,50,,,,
2021-08-08 04:30:00,,,,,,1
2021-08-08 04:35:30,125,50,,,,
2021-08-08 04:45:00,,,53,53,53,1
2021-08-08 04:50:30,119,50,,,,
2021-08-08 05:00:00,,,,,,1
2021-08-08 05:05:30,121,50,,,,
2021-08-08 05:15:00,,,56,56,56,1
2021-08-08 05:20:30,126,50,,,,
2021-08-08 05:30:00,,,,,,1
2021-08-08 05:35:30,124,50,,,,
2021-08-08 05:45:00,,,55,55,55,1
2021-08-08 05:50:30,119,50,,,,
2021-08-08 06:00:00,,,,,,1
2021-08-08 06:05:30,114,50,,,,
2021-08-08 06:15:00,,,55,55,55,1
2021-08-08 06:20:30,122,50,,,,
2021-08-08 06:30:00,,,,,,1
2021-08-08 06:35:30,120,50,,,,
2021-08-08 06:45:00,,,59,59,59,1
2021-08-08 06:50:30,118,50,,,,
2021-08-08 07:00:00,,,,,,1
2021-08-08 07:05:30,116,40,,,,
2021-08-08 07:15:00,,,,,,1
2021-08-08 07:20:30,115,40,,,,
2021-08-08 07:30:00,,,,,,1
2021-08-08 07:35:30,114,40,,,,
2021-08-08 07:45:00,,,,,,1
2021-08-08 07:50:30,110,40,,,,
2021-08-08 08:00:00,,,,,,1
2021-08-08 08:05:30,110,40,,,,
2021-08-08 08:15:00,,,,,,1
2021-08-08 08:20:30,112,40,,,,
2021-08-08 08:30:00,,,,,,1
2021-08-08 08:35:30,107,40,,,,
2021-08-08 08:40:30,106,40,,,,
2021-08-08 08:41:30,107,40,,,,
2021-08-08 08:42:30,107,40,,,,
2021-08-08 08:43:30,108,40,,,,
2021-08-08 08:44:30,108,40,,,,
2021-08-08 08:45:00,,,,,,1
2021-08-08 08:45:30,109,40,,,,
2021-08-08 08:46:30,108,40,,,,
2021-08-08 08:47:30,110,40,,,,
2021-08-08 08:48:30,110,40,,,,
2021-08-08 08:49:30,110,40,,,,
2021-08-08 08:50:30,110,40,,,,
2021-08-08 08:51:30,111,40,,,,
2021-08-08 08:52:30,111,40,,,,
2021-08-08 08:53:30,111,40,,,,
2021-08-08 08:54:30,111,40,,,,
2021-08-08 08:55:30,111,40,,,,
2021-08-08 09:00:00,,,,,,1
2021-08-08 09:05:30,108,40,,,,
2021-08-08 09:15:00,,,,,,1
2021-08-08 09:20:30,108,40,,,,
2021-08-08 09:30:00,,,,,,1
2021-08-08 09:35:30,107,40,,,,
2021-08-08 09:45:00,,,,,,1
2021-08-08 09:49:30,103,40,,,,
2021-08-08 09:50:30,102,40,,,,
2021-08-08 09:51:30,103,40,,,,
2021-08-08 09:52:30,102,40,,,,
2021-08-08 09:53:30,102,40,,,,
2021-08-08 09:54:30,101,40,,,,
2021-08-08 09:55:30,101,40,,,,
2021-08-08 09:56:30,100,40,,,,
2021-08-08 09:57:30,100,40,,,,
2021-08-08 09:58:30,100,40,,,,
2021-08-08 09:59:30,100,40,,,,
2021-08-08 10:00:00,,,,,,1
2021-08-08 10:00:30,100,40,,,,
2021-08-08 10:01:30,100,40,,,,
2021-08-08 10:02:30,100,40,,,,
2021-08-08 10:03:30,100,40,,,,
2021-08-08 10:04:30,99,40,,,,
2021-08-08 10:06:30,99,40,,,,
2021-08-08 10:15:00,,,,,,1
2021-08-08 10:21:30,100,40,,,,
2021-08-08 10:30:00,,,,,,1
2021-08-08 10:36:30,103,40,,,,
2021-08-08 10:45:00,,,,,,1
2021-08-08 10:51:30,100,40,,,,
2021-08-08 11:00:00,,,,,,1
2021-08-08 11:06:30,101,40,,,,
2021-08-08 11:15:00,,,,,,1
2021-08-08 11:21:30,100,40,,,,
2021-08-08 11:30:00,,,,,,1
2021-08-08 11:36:30,101,40,,,,
2021-08-08 11:45:00,,,,,,1
2021-08-08 11:51:30,104,40,,,,
2021-08-08 11:55:30,103,40,,,,
2021-08-08 11:56:30,103,40,,,,
2021-08-08 11:57:30,102,40,,,,
2021-08-08 11:58:30,102,40,,,,
2021-08-08 11:59:30,102,40,,,,
2021-08-08 12:00:00,,,,,,1
2021-08-08 12:00:30,102,40,,,,
2021-08-08 12:01:30,103,40,,,,
2021-08-08 12:02:30,103,40,,,,
2021-08-08 12:03:30,103,40,,,,
2021-08-08 12:04:30,102,40,,,,
2021-08-08 12:05:30,101,40,,,,
2021-08-08 12:06:30,100,40,,,,
2021-08-08 12:07:30,100,40,,,,
2021-08-08 12:08:30,99,40,,,,
2021-08-08 12:09:30,98,40,,,,
2021-08-08 12:10:30,97,40,,,,
2021-08-08 12:15:00,,,,,,1
2021-08-08 12:20:30,93,40,,,,
2021-08-08 12:30:00,,,,,,1
2021-08-08 12:35:30,92,40,,,,
2021-08-08 12:45:00,,,,,,1
2021-08-08 12:50:30,97,40,,,,
2021-08-08 13:00:00,,,,,,1
2021-08-08 13:05:30,106,40,,,,
2021-08-08 13:15:00,,,,,,1
2021-08-08 13:20:30,113,40,,,,
2021-08-08 13:30:00,,,,,,1
2021-08-08 13:35:30,124,40,,,,
2021-08-08 13:45:00,,,,,,1
2021-08-08 13:50:30,140,40,,,,
2021-08-08 14:00:00,,,,,,1
2021-08-08 14:05:30,142,40,,,,
2021-08-08 14:15:00,,,,,,1
2021-08-08 14:17:30,141,40,,,,
2021-08-08 14:18:30,141,40,,,,
2021-08-08 14:19:30,140,40,,,,
2021-08-08 14:20:30,140,40,,,,
2021-08-08 14:21:30,139,40,,,,
2021-08-08 14:22:30,139,40,,,,
2021-08-08 14:23:30,139,40,,,,
2021-08-08 14:24:30,139,40,,,,
2021-08-08 14:25:30,138,40,,,,
2021-08-08 14:26:30,137,40,,,,
2021-08-08 14:27:30,137,40,,,,
2021-08-08 14:28:30,136,40,,,,
2021-08-08 14:29:30,135,40,,,,
2021-08-08 14:30:00,,,,,,1
2021-08-08 14:30:30,134,40,,,,
2021-08-08 14:31:30,134,40,,,,
2021-08-08 14:32:30,133,40,,,,
2021-08-08 14:35:30,140,40,,,,
2021-08-08 14:45:00,,,,,,1
2021-08-08 14:50:30,132,40,,,,
2021-08-08 15:00:00,,,,,,1
2021-08-08 15:05:30,124,40,,,,
2021-08-08 15:15:00,,,,,,1
2021-08-08 15:20:30,114,40,,,,
2021-08-08 15:30:00,,,,,,1
2021-08-08 15:35:30,113,40,,,,
2021-08-08 15:45:00,,,,,,1
2021-08-08 15:50:30,115,40,,,,
2021-08-08 16:00:00,,,,,,1
2021-08-08 16:05:30,121,40,,,,
2021-08-08 16:15:00,,,,,,1
2021-08-08 16:20:30,114,40,,,,
2021-08-08 16:30:00,,,,,,1
2021-08-08 16:35:30,105,40,,,,
2021-08-08 16:45:00,,,,,,1
2021-08-08 16:50:30,105,40,,,,
2021-08-08 17:00:00,,,,,,1
2021-08-08 17:05:30,108,40,,,,
2021-08-08 17:15:00,,,,,,1
2021-08-08 17:20:30,103,40,,,,
2021-08-08 17:30:00,,,,,,1
2021-08-08 17:35:30,104,40,,,,
2021-08-08 17:45:00,,,,,,1
2021-08-08 17:50:30,98,40,,,,
2021-08-08 18:00:00,,,,,,1
2021-08-08 18:05:30,88,40,,,,
2021-08-08 18:15:00,,,,,,1
2021-08-08 18:20:30,84,40,,,,
2021-08-08 18:30:00,,,,,,1
2021-08-08 18:35:30,86,40,,,,
2021-08-08 18:45:00,,,,,,1
2021-08-08 18:50:30,89,40,,,,
2021-08-08 19:00:00,,,,,,1
2021-08-08 19:05:30,94,40,,,,
2021-08-08 19:15:00,,,,,,1
2021-08-08 19:20:30,92,40,,,,
2021-08-08 19:30:00,,,,,,1
2021-08-08 19:35:30,85,40,,,,
2021-08-08 19:45:00,,,,,,1
2021-08-08 19:50:30,87,40,,,,
2021-08-08 20:00:00,,,,,,1
2021-08-08 20:05:30,89,40,,,,
2021-08-08 20:15:00,,,,,,1
2021-08-08 20:20:30,89,40,,,,
2021-08-08 20:21:30,89,40,,,,
2021-08-08 20:22:30,90,40,,,,
2021-08-08 20:23:30,90,40,,,,
2021-08-08 20:24:30,90,40,,,,
2021-08-08 20:25:30,90,40,,,,
2021-08-08 20:26:30,91,40,,,,
2021-08-08 20:27:30,91,40,,,,
2021-08-08 20:28:30,90,40,,,,
2021-08-08 20:29:30,90,40,,,,
2021-08-08 20:30:00,,,,,,1
2021-08-08 20:30:30,90,40,,,,
2021-08-08 20:31:30,90,40,,,,
2021-08-08 20:32:30,90,40,,,,
2021-08-08 20:33:30,90,40,,,,
2021-08-08 20:34:30,90,40,,,,
2021-08-08 20:35:30,91,40,,,,
2021-08-08 20:45:00,,,,,,1
2021-08-08 20:50:30,91,40,,,,
2021-08-08 21:00:00,,,,,,1
2021-08-08 21:05:30,93,40,,,,
2021-08-08 21:15:00,,,,,,1
2021-08-08 21:20:30,94,40,,,,
2021-08-08 21:29:30,94,40,,,,
2021-08-08 21:30:00,,,,,,1
2021-08-08 21:30:30,94,40,,,,
2021-08-08 21:31:30,94,40,,,,
2021-08-08 21:32:30,95,40,,,,
2021-08-08 21:33:30,95,40,,,,
2021-08-08 21:34:30,94,40,,,,
2021-08-08 21:35:30,95,40,,,,
2021-08-08 21:36:30,95,40,,,,
2021-08-08 21:37:30,95,40,,,,
2021-08-08 21:38:30,95,40,,,,
2021-08-08 21:39:30,95,40,,,,
2021-08-08 21:40:30,96,40,,,,
2021-08-08 21:41:30,96,40,,,,
2021-08-08 21:42:30,96,40,,,,
2021-08-08 21:43:30,96,40,,,,
2021-08-08 21:44:30,96,40,,,,
2021-08-08 21:45:00,,,,,,1
2021-08-08 21:51:30,96,40,,,,
2021-08-08 22:00:00,,,,,,1
2021-08-08 22:06:30,100,40,,,,
2021-08-08 22:15:00,,,62,62,62,1
2021-08-08 22:21:30,103,40,,,,
2021-08-08 22:29:30,107,40,,,,
2021-08-08 22:30:00,,,74,74,74,0
2021-08-08 22:30:30,107,40,,,,
2021-08-08 22:31:30,107,40,,,,
2021-08-08 22:32:30,107,40,,,,
2021-08-08 22:33:30,106,40,,,,
2021-08-08 22:34:30,107,40,,,,
2021-08-08 22:35:30,106,40,,,,
2021-08-08 22:36:30,106,40,,,,
2021-08-08 22:37:30,107,40,,,,
2021-08-08 22:38:30,107,40,,,,
2021-08-08 22:39:30,106,40,,,,
2021-08-08 22:40:30,106,40,,,,
2021-08-08 22:41:30,106,40,,,,
2021-08-08 22:42:30,106,40,,,,
2021-08-08 22:43:30,106,40,,,,
2021-08-08 22:44:30,106,40,,,,
2021-08-08 22:45:00,,,79.5,84,75,1
2021-08-08 22:50:30,106,40,,,,
2021-08-08 23:00:00,,,,,,0
2021-08-08 23:05:30,108,40,,,,
2021-08-08 23:15:00,,,62,62,62,0
2021-08-08 23:20:30,111,40,,,,
2021-08-08 23:30:00,,,,,,0
2021-08-08 23:35:30,117,40,,,,
2021-08-08 23:45:00,,,63,63,63,0
2021-08-08 23:50:30,116,40,,,,
2021-08-08 En: t:00,,,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Step count
2021-08-09 00:00:00,,,,,,14
2021-08-09 00:05:30,110,50,,,,
2021-08-09 00:15:00,,,,,,
2021-08-09 00:20:30,108,50,,,,
2021-08-09 00:30:00,,,,,,
2021-08-09 00:35:30,113,50,,,,
2021-08-09 00:45:00,,,,,,
2021-08-09 00:50:30,120,50,,,,
2021-08-09 01:00:00,,,,,,
2021-08-09 01:05:30,123,50,,,,
2021-08-09 01:15:00,,,,,,
2021-08-09 01:20:30,129,50,,,,
2021-08-09 01:30:00,,,,,,
2021-08-09 01:35:30,127,50,,,,
2021-08-09 01:45:00,,,,,,
2021-08-09 01:50:30,122,50,,,,
2021-08-09 02:00:00,,,,,,
2021-08-09 02:05:30,123,50,,,,
2021-08-09 02:15:00,,,,,,
2021-08-09 02:20:30,124,50,,,,
2021-08-09 02:30:00,,,,,,
2021-08-09 02:35:30,123,50,,,,
2021-08-09 02:45:00,,,,,,
2021-08-09 02:50:30,132,50,,,,
2021-08-09 03:00:00,,,,,,
2021-08-09 03:05:30,131,50,,,,
2021-08-09 03:15:00,,,,,,
2021-08-09 03:20:30,134,50,,,,
2021-08-09 03:30:00,,,,,,
2021-08-09 03:35:30,135,50,,,,
2021-08-09 03:45:00,,,,,,
2021-08-09 03:50:30,131,50,,,,
2021-08-09 04:00:00,,,,,,
2021-08-09 04:05:30,125,50,,,,
2021-08-09 04:15:00,,,,,,
2021-08-09 04:20:30,118,50,,,,
2021-08-09 04:30:00,,,,,,
2021-08-09 04:35:30,118,50,,,,
2021-08-09 04:45:00,,,,,,
2021-08-09 04:50:30,126,50,,,,
2021-08-09 05:00:00,,,,,,
2021-08-09 05:05:30,128,50,,,,
2021-08-09 05:15:00,,,,,,
2021-08-09 05:20:30,126,50,,,,
2021-08-09 05:30:00,,,,,,
2021-08-09 05:35:30,126,50,,,,
2021-08-09 05:45:00,,,,,,
2021-08-09 05:50:30,122,50,,,,
2021-08-09 06:00:00,,,,,,
2021-08-09 06:05:30,117,50,,,,
2021-08-09 06:15:00,,,,,,
2021-08-09 06:20:30,117,50,,,,
2021-08-09 06:30:00,,,,,,
2021-08-09 06:35:30,114,50,,,,
2021-08-09 06:45:00,,,,,,
2021-08-09 06:50:30,111,50,,,,
2021-08-09 07:00:00,,,,,,
2021-08-09 07:05:30,109,40,,,,
2021-08-09 07:15:00,,,,,,
2021-08-09 07:20:30,109,40,,,,
2021-08-09 07:21:30,109,40,,,,
2021-08-09 07:22:30,110,40,,,,
2021-08-09 07:23:30,109,40,,,,
2021-08-09 07:24:30,109,40,,,,
2021-08-09 07:25:30,108,40,,,,
2021-08-09 07:26:30,108,40,,,,
2021-08-09 07:27:30,108,40,,,,
2021-08-09 07:28:30,108,40,,,,
2021-08-09 07:29:30,108,40,,,,
2021-08-09 07:30:00,,,,,,
2021-08-09 07:30:30,108,40,,,,
2021-08-09 07:31:30,108,40,,,,
2021-08-09 07:32:30,108,40,,,,
2021-08-09 07:33:30,108,40,,,,
2021-08-09 07:34:30,108,40,,,,
2021-08-09 07:35:30,108,40,,,,
2021-08-09 07:45:00,,,,,,
2021-08-09 07:50:30,105,40,,,,
2021-08-09 08:00:00,,,,,,
2021-08-09 08:05:30,99,40,,,,
2021-08-09 08:15:00,,,,,,
2021-08-09 08:20:30,95,40,,,,
2021-08-09 08:30:00,,,,,,
2021-08-09 08:35:30,90,40,,,,
2021-08-09 08:45:00,,,,,,
2021-08-09 08:50:30,85,40,,,,
2021-08-09 09:00:00,,,,,,
2021-08-09 09:05:30,86,40,,,,
2021-08-09 09:15:00,,,,,,
2021-08-09 09:20:30,86,40,,,,
2021-08-09 09:30:00,,,,,,
2021-08-09 09:35:30,88,40,,,,
2021-08-09 09:45:00,,,,,,30
2021-08-09 09:50:30,95,40,,,,
2021-08-09 10:00:00,,,,,,10
2021-08-09 10:00:30,90,40,,,,
2021-08-09 10:01:30,89,40,,,,
2021-08-09 10:02:30,90,40,,,,
2021-08-09 10:03:30,90,40,,,,
2021-08-09 10:04:30,91,40,,,,
2021-08-09 10:05:30,90,40,,,,
2021-08-09 10:06:30,90,40,,,,
2021-08-09 10:07:30,89,40,,,,
2021-08-09 10:08:30,90,40,,,,
2021-08-09 10:09:30,90,40,,,,
2021-08-09 10:10:30,90,40,,,,
2021-08-09 10:11:30,89,40,,,,
2021-08-09 10:12:30,89,40,,,,
2021-08-09 10:13:30,89,40,,,,
2021-08-09 10:14:30,89,40,,,,
2021-08-09 10:15:00,,,,,,
2021-08-09 10:15:30,89,40,,,,
2021-08-09 10:20:30,89,40,,,,
2021-08-09 10:30:00,,,,,,
2021-08-09 10:35:30,88,40,,,,
2021-08-09 10:45:00,,,,,,
2021-08-09 10:50:30,87,40,,,,
2021-08-09 11:00:00,,,,,,
2021-08-09 11:00:30,87,40,,,,
2021-08-09 11:01:30,87,40,,,,
2021-08-09 11:02:30,87,40,,,,
2021-08-09 11:03:30,88,40,,,,
2021-08-09 11:04:30,87,40,,,,
2021-08-09 11:05:30,87,40,,,,
2021-08-09 11:06:30,87,40,,,,
2021-08-09 11:07:30,86,40,,,,
2021-08-09 11:08:30,87,40,,,,
2021-08-09 11:09:30,86,40,,,,
2021-08-09 11:10:30,86,40,,,,
2021-08-09 11:11:30,86,40,,,,
2021-08-09 11:12:30,86,40,,,,
2021-08-09 11:13:30,86,40,,,,
2021-08-09 11:14:30,85,40,,,,
2021-08-09 11:15:00,,,,,,
2021-08-09 11:15:30,85,40,,,,
2021-08-09 11:20:30,85,40,,,,
2021-08-09 11:30:00,,,,,,
2021-08-09 11:32:30,87,40,,,,
2021-08-09 11:33:30,86,40,,,,
2021-08-09 11:34:30,87,40,,,,
2021-08-09 11:35:30,87,40,,,,
2021-08-09 11:36:30,87,40,,,,
2021-08-09 11:37:30,87,40,,,,
2021-08-09 11:38:30,88,40,,,,
2021-08-09 11:39:30,88,40,,,,
2021-08-09 11:40:30,88,40,,,,
2021-08-09 11:41:30,88,40,,,,
2021-08-09 11:42:30,89,40,,,,
2021-08-09 11:43:30,89,40,,,,
2021-08-09 11:44:30,89,40,,,,
2021-08-09 11:45:00,,,,,,
2021-08-09 11:45:30,89,40,,,,
2021-08-09 11:46:30,89,40,,,,
2021-08-09 11:47:30,89,40,,,,
2021-08-09 11:51:30,89,40,,,,
2021-08-09 12:00:00,,,,,,
2021-08-09 12:06:30,91,40,,,,
2021-08-09 12:15:00,,,,,,
2021-08-09 12:21:30,90,40,,,,
2021-08-09 12:30:00,,,,,,
2021-08-09 12:36:30,86,40,,,,
2021-08-09 12:45:00,,,,,,
2021-08-09 12:51:30,84,40,,,,
2021-08-09 13:00:00,,,,,,
2021-08-09 13:06:30,99,40,,,,
2021-08-09 13:15:00,,,,,,
2021-08-09 13:21:30,123,40,,,,
2021-08-09 13:30:00,,,,,,
2021-08-09 13:36:30,120,40,,,,
2021-08-09 13:45:00,,,,,,44
2021-08-09 13:51:30,107,40,,,,
2021-08-09 14:00:00,,,,,,
2021-08-09 14:06:30,100,40,,,,
2021-08-09 14:15:00,,,,,,
2021-08-09 14:21:30,99,40,,,,
2021-08-09 14:30:00,,,,,,
2021-08-09 14:36:30,103,40,,,,
2021-08-09 14:45:00,,,,,,
2021-08-09 14:51:30,102,40,,,,
2021-08-09 14:56:30,102,40,,,,
2021-08-09 14:57:30,102,40,,,,
2021-08-09 14:58:30,102,40,,,,
2021-08-09 14:59:30,102,40,,,,
2021-08-09 15:00:00,,,,,,
2021-08-09 15:00:30,102,40,,,,
2021-08-09 15:01:30,101,40,,,,
2021-08-09 15:02:30,101,40,,,,
2021-08-09 15:03:30,102,40,,,,
2021-08-09 15:04:30,101,40,,,,
2021-08-09 15:05:30,101,40,,,,
2021-08-09 15:06:30,101,40,,,,
2021-08-09 15:07:30,101,40,,,,
2021-08-09 15:08:30,100,40,,,,
2021-08-09 15:09:30,101,40,,,,
2021-08-09 15:10:30,101,40,,,,
2021-08-09 15:11:30,102,40,,,,
2021-08-09 15:15:00,,,,,,
2021-08-09 15:20:30,101,40,,,,
2021-08-09 15:30:00,,,,,,
2021-08-09 15:35:30,101,40,,,,
2021-08-09 15:45:00,,,,,,
2021-08-09 15:50:30,103,40,,,,
2021-08-09 16:00:00,,,,,,
2021-08-09 16:05:30,105,40,,,,
2021-08-09 16:15:00,,,,,,
2021-08-09 16:20:30,102,40,,,,
2021-08-09 16:30:00,,,,,,10
2021-08-09 16:35:30,104,40,,,,
2021-08-09 16:45:00,,,,,,1
2021-08-09 16:50:30,110,40,,,,
2021-08-09 17:00:00,,,,,,6
2021-08-09 17:05:30,112,40,,,,
2021-08-09 17:15:00,,,,,,6
2021-08-09 17:20:30,106,40,,,,
2021-08-09 17:30:00,,,,,,6
2021-08-09 17:35:30,102,40,,,,
2021-08-09 17:38:30,103,40,,,,
2021-08-09 17:39:30,104,40,,,,
2021-08-09 17:40:30,104,40,,,,
2021-08-09 17:41:30,105,40,,,,
2021-08-09 17:42:30,105,40,,,,
2021-08-09 17:43:30,105,40,,,,
2021-08-09 17:44:30,106,40,,,,
2021-08-09 17:45:00,,,,,,6
2021-08-09 17:45:30,106,40,,,,
2021-08-09 17:46:30,106,40,,,,
2021-08-09 17:47:30,107,40,,,,
2021-08-09 17:48:30,107,40,,,,
2021-08-09 17:49:30,109,40,,,,
2021-08-09 17:50:30,110,40,,,,
2021-08-09 17:51:30,109,40,,,,
2021-08-09 17:52:30,109,40,,,,
2021-08-09 17:53:30,109,40,,,,
2021-08-09 18:00:00,,,,,,29
2021-08-09 18:05:30,109,40,,,,
2021-08-09 18:15:00,,,,,,
2021-08-09 18:20:30,108,40,,,,
2021-08-09 18:30:00,,,,,,
2021-08-09 18:35:30,115,40,,,,
2021-08-09 18:45:00,,,,,,
2021-08-09 18:50:30,124,40,,,,
2021-08-09 19:00:00,,,,,,20
2021-08-09 19:05:30,127,40,,,,
2021-08-09 19:15:00,,,,,,23
2021-08-09 19:20:30,126,40,,,,
2021-08-09 19:30:00,,,,,,141
2021-08-09 19:35:30,123,40,,,,
2021-08-09 19:45:00,,,,,,
2021-08-09 19:50:30,118,40,,,,
2021-08-09 20:00:00,,,,,,
2021-08-09 20:01:30,114,40,,,,
2021-08-09 20:02:30,112,40,,,,
2021-08-09 20:03:30,112,40,,,,
2021-08-09 20:04:30,111,40,,,,
2021-08-09 20:05:30,110,40,,,,
2021-08-09 20:06:30,110,40,,,,
2021-08-09 20:07:30,109,40,,,,
2021-08-09 20:08:30,109,40,,,,
2021-08-09 20:09:30,108,40,,,,
2021-08-09 20:10:30,107,40,,,,
2021-08-09 20:11:30,105,40,,,,
2021-08-09 20:12:30,106,40,,,,
2021-08-09 20:13:30,105,40,,,,
2021-08-09 20:14:30,104,40,,,,
2021-08-09 20:15:00,,,,,,
2021-08-09 20:15:30,102,40,,,,
2021-08-09 20:16:30,101,40,,,,
2021-08-09 20:20:30,97,40,,,,
2021-08-09 20:29:30,91,40,,,,
2021-08-09 20:30:00,,,,,,140
2021-08-09 20:30:30,91,40,,,,
2021-08-09 20:31:30,89,40,,,,
2021-08-09 20:32:30,91,40,,,,
2021-08-09 20:33:30,92,40,,,,
2021-08-09 20:34:30,91,40,,,,
2021-08-09 20:35:30,89,40,,,,
2021-08-09 20:36:30,89,40,,,,
2021-08-09 20:37:30,88,40,,,,
2021-08-09 20:38:30,89,40,,,,
2021-08-09 20:39:30,88,40,,,,
2021-08-09 20:40:30,88,40,,,,
2021-08-09 20:41:30,88,40,,,,
2021-08-09 20:42:30,87,40,,,,
2021-08-09 20:43:30,87,40,,,,
2021-08-09 20:44:30,88,40,,,,
2021-08-09 20:45:00,,,89,89,89,11
2021-08-09 20:50:30,88,40,,,,
2021-08-09 21:00:00,,,,,,15
2021-08-09 21:05:30,90,40,,,,
2021-08-09 21:15:00,,,73,73,73,15
2021-08-09 21:20:30,90,40,,,,
2021-08-09 21:30:00,,,80.5,87,74,15
2021-08-09 21:35:30,92,40,,,,
2021-08-09 21:45:00,,,73.5,83,64,15
2021-08-09 21:50:30,92,40,,,,
2021-08-09 22:00:00,,,,,,15
2021-08-09 22:05:30,94,40,,,,
2021-08-09 22:15:00,,,,,,15
2021-08-09 22:20:30,89,40,,,,
2021-08-09 22:30:00,,,,,,15
2021-08-09 22:35:30,84,40,,,,
2021-08-09 22:45:00,,,67,67,67,15
2021-08-09 22:50:30,84,40,,,,
2021-08-09 23:00:00,,,,,,15
2021-08-09 23:05:30,83,40,,,,
2021-08-09 23:15:00,,,62,62,62,15
2021-08-09 23:20:30,84,40,,,,
2021-08-09 23:30:00,,,,,,15
2021-08-09 23:35:30,79,40,,,,
2021-08-09 23:45:00,,,66,66,66,15
2021-08-09 23:50:30,87,40,,,,
2021-08-10 00:00:00,,,,,,5
2021-08-10 00:05:30,86,50,,,,
2021-08-10 00:15:00,,,,,,
2021-08-10 00:20:30,85,50,,,,
2021-08-10 00:30:00,,,,,,
2021-08-10 00:35:30,87,50,,,,
2021-08-10 00:45:00,,,,,,
2021-08-10 00:50:30,96,50,,,,
2021-08-10 01:00:00,,,,,,
2021-08-10 01:05:30,95,50,,,,
2021-08-10 01:15:00,,,,,,
2021-08-10 01:20:30,88,50,,,,
2021-08-10 01:30:00,,,,,,
2021-08-10 01:35:30,86,50,,,,
2021-08-10 01:45:00,,,,,,
2021-08-10 01:50:30,90,50,,,,
2021-08-10 02:00:00,,,,,,
2021-08-10 02:05:30,95,50,,,,
2021-08-10 02:15:00,,,,,,
2021-08-10 02:20:30,94,50,,,,
2021-08-10 02:30:00,,,,,,
2021-08-10 02:35:30,95,50,,,,
2021-08-10 02:45:00,,,,,,
2021-08-10 02:50:30,98,50,,,,
2021-08-10 03:00:00,,,,,,
2021-08-10 03:05:30,99,50,,,,
2021-08-10 03:15:00,,,,,,
2021-08-10 03:20:30,97,50,,,,
2021-08-10 03:30:00,,,,,,
2021-08-10 03:35:30,92,50,,,,
2021-08-10 03:45:00,,,,,,
2021-08-10 03:50:30,93,50,,,,
2021-08-10 04:00:00,,,,,,
2021-08-10 04:05:30,95,50,,,,
2021-08-10 04:15:00,,,,,,
2021-08-10 04:20:30,96,50,,,,
2021-08-10 04:30:00,,,,,,
2021-08-10 04:35:30,95,50,,,,
2021-08-10 04:45:00,,,,,,
2021-08-10 04:50:30,93,50,,,,
2021-08-10 05:00:00,,,,,,
2021-08-10 05:05:30,93,50,,,,
2021-08-10 05:15:00,,,,,,
2021-08-10 05:20:30,96,50,,,,
2021-08-10 05:30:00,,,,,,
2021-08-10 05:35:30,94,50,,,,
2021-08-10 05:45:00,,,,,,
2021-08-10 05:50:30,98,50,,,,
2021-08-10 06:00:00,,,,,,
2021-08-10 06:05:30,99,50,,,,
2021-08-10 06:15:00,,,,,,
2021-08-10 06:20:30,101,50,,,,
2021-08-10 06:30:00,,,,,,
2021-08-10 06:35:30,100,50,,,,
2021-08-10 06:45:00,,,,,,
2021-08-10 06:50:30,98,50,,,,
2021-08-10 07:00:00,,,,,,
2021-08-10 07:05:30,97,40,,,,
2021-08-10 07:15:00,,,,,,
2021-08-10 07:20:30,97,40,,,,
2021-08-10 07:29:30,97,40,,,,
2021-08-10 07:30:00,,,,,,
2021-08-10 07:30:30,96,40,,,,
2021-08-10 07:31:30,97,40,,,,
2021-08-10 07:32:30,96,40,,,,
2021-08-10 07:33:30,96,40,,,,
2021-08-10 07:34:30,96,40,,,,
2021-08-10 07:35:30,95,40,,,,
2021-08-10 07:36:30,96,40,,,,
2021-08-10 07:37:30,95,40,,,,
2021-08-10 07:38:30,96,40,,,,
2021-08-10 07:39:30,96,40,,,,
2021-08-10 07:40:30,95,40,,,,
2021-08-10 07:41:30,95,40,,,,
2021-08-10 07:42:30,95,40,,,,
2021-08-10 07:43:30,95,40,,,,
2021-08-10 07:44:30,95,40,,,,
2021-08-10 07:45:00,,,,,,
2021-08-10 07:51:30,97,40,,,,
2021-08-10 08:00:00,,,,,,77
2021-08-10 08:06:30,96,40,,,,
2021-08-10 08:15:00,,,,,,232
2021-08-10 08:21:30,93,40,,,,
